order_id,customer_id,order_date,product_name,category,quantity,unit_price
ORD-12587,CUST-409,2026-03-22 18:42:38,Action Figure,Toys,3,14.99
ORD-12588,CUST-543,2026-01-21 14:21:27,Board Game,Toys,1,39.99
ORD-12589,CUST-524,2026-03-26 03:42:48,Yoga Mat,Sports,1,29.99
ORD-12590,CUST-627,2026-04-06 07:27:59,Tennis Racket,Sports,2,119.99
ORD-12591,CUST-660,2026-04-04 10:58:18,Jeans,Clothing,3,49.99
ORD-12592,CUST-742,2026-03-07 20:34:19,Action Figure,Toys,3,14.99
ORD-12593,CUST-690,2026-03-03 21:12:13,Running Shoes,Sports,1,99.99
ORD-12594,CUST-860,2026-01-01 02:24:45,Tennis Racket,Sports,1,119.99
ORD-12595,CUST-753,2026-04-01 13:25:12,Board Game,Toys,3,39.99
ORD-12596,CUST-887,2026-01-26 20:05:14,Dumbbells,Sports,4,59.99
ORD-12597,CUST-844,2026-02-28 22:05:19,Smartwatch,Electronics,1,149.99
ORD-12598,CUST-473,2026-01-29 00:48:30,Tennis Racket,Sports,1,119.99
ORD-12599,CUST-254,2025-12-29 21:51:54,Blender,Home & Garden,3,49.99
ORD-12600,CUST-520,2026-03-16 21:11:18,Tool Set,Home & Garden,3,129.99
ORD-12601,CUST-165,2025-12-06 00:27:26,Jacket,Clothing,3,89.99
ORD-12602,CUST-373,2026-03-29 19:20:51,Blender,Home & Garden,2,49.99
ORD-12603,CUST-362,2026-02-03 12:01:39,RC Car,Toys,1,49.99
ORD-12604,CUST-344,2025-10-27 03:38:07,Mechanical Keyboard,Electronics,1,89.99
ORD-12605,CUST-128,2026-03-02 18:00:32,Sneakers,Clothing,2,79.99
ORD-12606,CUST-417,2025-12-03 00:34:32,Tennis Racket,Sports,1,119.99
ORD-12607,CUST-546,2026-01-27 15:44:16,Dumbbells,Sports,2,59.99
ORD-12608,CUST-137,2026-03-25 09:50:10,Jacket,Clothing,1,89.99
ORD-12609,CUST-239,2025-12-09 03:08:08,Wireless Earbuds,Electronics,1,49.99
ORD-12610,CUST-384,2026-04-07 23:17:04,Board Game,Toys,1,39.99
ORD-12611,CUST-143,2025-11-05 04:29:54,Running Shoes,Sports,2,99.99
ORD-12612,CUST-156,2026-01-22 11:44:01,4K Monitor,Electronics,1,299.99
ORD-12613,CUST-405,2026-03-28 23:58:20,4K Monitor,Electronics,4,299.99
ORD-12614,CUST-516,2026-02-03 06:58:33,Planter,Home & Garden,2,24.99
ORD-12615,CUST-192,2025-12-21 12:28:04,Yoga Mat,Sports,4,29.99
ORD-12616,CUST-841,2026-02-10 02:20:25,T-Shirt,Clothing,1,19.99
ORD-12617,CUST-684,2026-01-26 15:52:14,Action Figure,Toys,4,14.99
ORD-12618,CUST-634,2026-04-08 07:13:48,Puzzle,Toys,4,19.99
ORD-12619,CUST-637,2026-02-02 19:43:33,Coffee Maker,Home & Garden,1,69.99
ORD-12620,CUST-192,2026-04-02 22:36:12,Sneakers,Clothing,1,79.99
ORD-12621,CUST-891,2026-04-13 01:15:45,Tool Set,Home & Garden,1,129.99
ORD-12622,CUST-698,2026-02-20 14:51:31,Yoga Mat,Sports,3,29.99
ORD-12623,CUST-861,2026-04-14 18:23:13,Sneakers,Clothing,4,79.99
ORD-12624,CUST-323,2026-02-12 15:06:40,T-Shirt,Clothing,1,19.99
ORD-12625,CUST-319,2026-04-19 19:11:53,Coffee Maker,Home & Garden,1,69.99
ORD-12626,CUST-360,2025-12-17 20:22:22,Puzzle,Toys,1,19.99
ORD-12627,CUST-646,2026-03-23 06:12:02,Planter,Home & Garden,2,24.99
ORD-12628,CUST-215,2026-02-28 13:14:41,Tool Set,Home & Garden,1,129.99
ORD-12629,CUST-586,2026-02-14 03:11:35,Sneakers,Clothing,5,79.99
ORD-12630,CUST-248,2026-03-17 05:45:51,Planter,Home & Garden,1,24.99
ORD-12631,CUST-476,2026-03-25 01:48:50,Blender,Home & Garden,1,49.99
ORD-12632,CUST-720,2025-11-05 22:51:22,Smartwatch,Electronics,3,149.99
ORD-12633,CUST-778,2026-01-06 14:38:45,Smartwatch,Electronics,2,149.99
ORD-12634,CUST-787,2026-03-26 01:23:43,Sneakers,Clothing,1,79.99
ORD-12635,CUST-493,2026-03-21 00:01:10,Blender,Home & Garden,2,49.99
ORD-12636,CUST-817,2026-04-19 23:31:40,Planter,Home & Garden,4,24.99
ORD-12637,CUST-801,2026-03-31 02:09:27,Mechanical Keyboard,Electronics,1,89.99
ORD-12638,CUST-342,2026-04-18 13:49:32,Tennis Racket,Sports,1,119.99
ORD-12639,CUST-502,2026-03-24 22:25:21,Coffee Maker,Home & Garden,1,69.99
ORD-12640,CUST-874,2026-01-31 07:57:58,Sneakers,Clothing,1,79.99
ORD-12641,CUST-264,2025-12-22 11:46:08,Tennis Racket,Sports,2,119.99
ORD-12642,CUST-885,2026-04-02 05:16:38,Dumbbells,Sports,2,59.99
ORD-12643,CUST-380,2026-03-18 12:41:00,4K Monitor,Electronics,3,299.99
ORD-12644,CUST-603,2025-12-03 13:47:42,Running Shoes,Sports,2,99.99
ORD-12645,CUST-440,2026-02-10 01:40:48,Dumbbells,Sports,3,59.99
ORD-12646,CUST-202,2026-04-19 03:09:21,Jeans,Clothing,2,49.99
ORD-12647,CUST-618,2026-03-01 09:25:29,4K Monitor,Electronics,1,299.99
ORD-12648,CUST-716,2026-02-20 11:17:14,Board Game,Toys,2,39.99
ORD-12649,CUST-564,2026-02-23 20:07:47,Wireless Earbuds,Electronics,2,49.99
ORD-12650,CUST-756,2026-01-15 07:53:52,Jeans,Clothing,2,49.99
ORD-12651,CUST-756,2026-02-11 08:39:25,T-Shirt,Clothing,1,19.99
ORD-12652,CUST-304,2026-02-11 12:35:19,Blender,Home & Garden,1,49.99
ORD-12653,CUST-184,2025-12-05 05:58:02,Mechanical Keyboard,Electronics,1,89.99
ORD-12654,CUST-628,2026-03-31 18:17:27,T-Shirt,Clothing,3,19.99
ORD-12655,CUST-802,2026-02-18 05:30:13,Dumbbells,Sports,2,59.99
ORD-12656,CUST-427,2026-04-06 06:37:16,Tennis Racket,Sports,1,119.99
ORD-12657,CUST-852,2026-04-09 01:09:25,T-Shirt,Clothing,1,19.99
ORD-12658,CUST-803,2026-01-15 22:32:52,Puzzle,Toys,3,19.99
ORD-12659,CUST-388,2026-03-20 00:02:22,Jacket,Clothing,1,89.99
ORD-12660,CUST-476,2026-02-25 18:19:18,Jeans,Clothing,1,49.99
ORD-12661,CUST-486,2026-04-11 22:22:43,Puzzle,Toys,1,19.99
ORD-12662,CUST-123,2026-01-16 16:02:51,Board Game,Toys,2,39.99
ORD-12663,CUST-741,2026-03-22 06:07:44,Sneakers,Clothing,4,79.99
ORD-12664,CUST-573,2026-03-14 09:18:14,Jacket,Clothing,1,89.99
ORD-12665,CUST-272,2026-01-30 21:03:27,Smartwatch,Electronics,1,149.99
ORD-12666,CUST-539,2025-12-30 14:09:05,RC Car,Toys,1,49.99
ORD-12667,CUST-191,2026-03-19 08:47:03,Planter,Home & Garden,1,24.99
ORD-12668,CUST-680,2026-03-28 18:10:46,Mechanical Keyboard,Electronics,1,89.99
ORD-12669,CUST-638,2026-02-03 04:30:20,Dumbbells,Sports,2,59.99
ORD-12670,CUST-564,2026-03-18 14:31:19,Running Shoes,Sports,1,99.99
ORD-12671,CUST-830,2026-02-15 05:01:34,Jacket,Clothing,1,89.99
ORD-12672,CUST-372,2026-03-26 01:48:24,Blender,Home & Garden,2,49.99
ORD-12673,CUST-491,2026-01-13 09:40:02,T-Shirt,Clothing,1,19.99
ORD-12674,CUST-311,2026-04-12 21:28:14,RC Car,Toys,1,49.99
ORD-12675,CUST-389,2026-01-29 13:28:34,Jacket,Clothing,1,89.99
ORD-12676,CUST-518,2026-02-11 05:22:41,T-Shirt,Clothing,1,19.99
ORD-12677,CUST-368,2025-12-07 10:43:00,Sneakers,Clothing,2,79.99
ORD-12678,CUST-354,2025-12-24 04:05:43,Planter,Home & Garden,1,24.99
ORD-12679,CUST-762,2026-03-03 08:16:29,Tennis Racket,Sports,1,119.99
ORD-12680,CUST-580,2026-01-26 04:12:24,T-Shirt,Clothing,3,19.99
ORD-12681,CUST-809,2026-04-07 14:10:39,Yoga Mat,Sports,2,29.99
ORD-12682,CUST-830,2025-11-15 21:09:10,Yoga Mat,Sports,2,29.99
ORD-12683,CUST-853,2026-02-12 21:20:56,RC Car,Toys,1,49.99
ORD-12684,CUST-197,2026-02-06 14:37:02,Board Game,Toys,1,39.99
ORD-12685,CUST-440,2025-11-19 02:04:53,Sneakers,Clothing,1,79.99
ORD-12686,CUST-462,2025-12-27 12:59:08,RC Car,Toys,4,49.99
ORD-12687,CUST-712,2026-02-17 19:54:32,Smartwatch,Electronics,1,149.99
ORD-12688,CUST-616,2026-02-28 10:19:29,RC Car,Toys,1,49.99
ORD-12689,CUST-504,2026-02-16 12:19:04,Planter,Home & Garden,1,24.99
ORD-12690,CUST-672,2026-03-05 05:17:12,Smartwatch,Electronics,1,149.99
ORD-12691,CUST-366,2026-03-12 22:09:10,Jeans,Clothing,1,49.99
ORD-12692,CUST-447,2025-11-11 23:50:59,Tennis Racket,Sports,1,119.99
ORD-12693,CUST-424,2026-02-24 16:28:41,Action Figure,Toys,1,14.99
ORD-12694,CUST-366,2026-04-19 17:55:26,Mechanical Keyboard,Electronics,1,89.99
ORD-12695,CUST-230,2026-03-03 17:47:41,Running Shoes,Sports,3,99.99
ORD-12696,CUST-387,2026-03-22 05:25:05,Planter,Home & Garden,4,24.99
ORD-12697,CUST-389,2026-02-02 13:59:33,Coffee Maker,Home & Garden,2,69.99
ORD-12698,CUST-879,2026-04-01 10:05:43,Coffee Maker,Home & Garden,1,69.99
ORD-12699,CUST-546,2026-04-01 07:28:03,Jeans,Clothing,1,49.99
ORD-12700,CUST-603,2026-03-04 00:34:28,T-Shirt,Clothing,1,19.99
ORD-12701,CUST-773,2026-04-20 21:22:26,Tennis Racket,Sports,1,119.99
ORD-12702,CUST-252,2025-12-27 20:12:25,Smartwatch,Electronics,1,149.99
ORD-12703,CUST-136,2025-11-17 11:53:23,Running Shoes,Sports,1,99.99
ORD-12704,CUST-822,2026-04-01 00:40:21,Tennis Racket,Sports,1,119.99
ORD-12705,CUST-606,2026-04-04 18:39:56,Smartwatch,Electronics,1,149.99
ORD-12706,CUST-826,2025-12-26 11:16:55,Board Game,Toys,1,39.99
ORD-12707,CUST-604,2026-01-25 19:47:55,Mechanical Keyboard,Electronics,3,89.99
ORD-12708,CUST-251,2025-11-17 21:50:06,Mechanical Keyboard,Electronics,1,89.99
ORD-12709,CUST-308,2026-01-30 13:07:22,Blender,Home & Garden,1,49.99
ORD-12710,CUST-272,2026-04-01 08:00:32,Action Figure,Toys,3,14.99
ORD-12711,CUST-676,2026-03-03 14:34:47,Puzzle,Toys,1,19.99
ORD-12712,CUST-104,2026-02-08 06:16:56,Action Figure,Toys,2,14.99
ORD-12713,CUST-284,2026-02-11 19:25:15,Dumbbells,Sports,4,59.99
ORD-12714,CUST-352,2025-10-31 16:26:18,Running Shoes,Sports,2,99.99
ORD-12715,CUST-436,2026-01-31 14:52:23,Wireless Earbuds,Electronics,1,49.99
ORD-12716,CUST-796,2026-03-18 18:53:36,Mechanical Keyboard,Electronics,1,89.99
ORD-12717,CUST-704,2026-04-20 17:23:39,Mechanical Keyboard,Electronics,3,89.99
ORD-12718,CUST-257,2026-04-08 17:26:59,Wireless Earbuds,Electronics,1,49.99
ORD-12719,CUST-824,2025-11-21 17:04:43,Running Shoes,Sports,1,99.99
ORD-12720,CUST-375,2026-04-13 16:31:54,RC Car,Toys,2,49.99
ORD-12721,CUST-437,2026-04-02 08:38:01,Smartwatch,Electronics,2,149.99
ORD-12722,CUST-563,2026-04-02 01:44:20,Tool Set,Home & Garden,4,129.99
ORD-12723,CUST-851,2026-02-23 21:04:30,Puzzle,Toys,1,19.99
ORD-12724,CUST-149,2026-02-15 14:53:07,Blender,Home & Garden,1,49.99
ORD-12725,CUST-156,2026-02-01 03:07:50,4K Monitor,Electronics,1,299.99
ORD-12726,CUST-716,2025-12-10 04:45:29,Yoga Mat,Sports,1,29.99
ORD-12727,CUST-361,2026-01-19 01:20:04,Jeans,Clothing,1,49.99
ORD-12728,CUST-889,2026-01-22 10:46:33,Yoga Mat,Sports,1,29.99
ORD-12729,CUST-313,2026-02-27 07:09:59,Jeans,Clothing,1,49.99
ORD-12730,CUST-512,2026-03-29 16:20:55,Blender,Home & Garden,2,49.99
ORD-12731,CUST-769,2026-02-25 23:07:14,T-Shirt,Clothing,1,19.99
ORD-12732,CUST-602,2025-12-07 08:29:46,Dumbbells,Sports,2,59.99
ORD-12733,CUST-417,2026-04-19 05:20:29,RC Car,Toys,1,49.99
ORD-12734,CUST-781,2026-04-17 19:57:32,Mechanical Keyboard,Electronics,3,89.99
ORD-12735,CUST-624,2026-04-02 13:29:25,Jacket,Clothing,1,89.99
ORD-12736,CUST-497,2026-04-22 06:43:33,Running Shoes,Sports,1,99.99
ORD-12737,CUST-714,2026-03-06 21:11:07,Dumbbells,Sports,1,59.99
ORD-12738,CUST-532,2026-04-19 16:18:55,Planter,Home & Garden,2,24.99
ORD-12739,CUST-544,2025-12-13 13:20:30,Dumbbells,Sports,1,59.99
ORD-12740,CUST-625,2026-02-10 21:52:09,Tool Set,Home & Garden,5,129.99
ORD-12741,CUST-792,2026-01-18 12:23:23,Sneakers,Clothing,2,79.99
ORD-12742,CUST-830,2026-01-12 17:13:46,T-Shirt,Clothing,4,19.99
ORD-12743,CUST-639,2025-12-31 14:31:23,Action Figure,Toys,1,14.99
ORD-12744,CUST-579,2026-03-16 01:41:04,Dumbbells,Sports,1,59.99
ORD-12745,CUST-589,2026-04-02 04:03:02,Blender,Home & Garden,1,49.99
ORD-12746,CUST-230,2026-03-10 22:40:58,Blender,Home & Garden,3,49.99
ORD-12747,CUST-635,2026-01-02 01:36:05,Dumbbells,Sports,1,59.99
ORD-12748,CUST-148,2026-04-05 04:11:40,Board Game,Toys,1,39.99
ORD-12749,CUST-146,2026-03-17 14:33:32,Action Figure,Toys,1,14.99
ORD-12750,CUST-535,2026-02-14 04:59:08,Dumbbells,Sports,1,59.99
ORD-12751,CUST-776,2026-03-21 20:27:12,Puzzle,Toys,3,19.99
ORD-12752,CUST-463,2026-01-24 19:52:20,Coffee Maker,Home & Garden,1,69.99
ORD-12753,CUST-887,2026-02-07 19:37:50,Action Figure,Toys,1,14.99
ORD-12754,CUST-858,2026-04-15 11:25:52,Tennis Racket,Sports,1,119.99
ORD-12755,CUST-286,2026-01-30 01:54:44,Yoga Mat,Sports,1,29.99
ORD-12756,CUST-526,2026-02-25 11:06:15,Blender,Home & Garden,1,49.99
ORD-12757,CUST-841,2026-04-12 21:18:05,Tennis Racket,Sports,2,119.99
ORD-12758,CUST-560,2026-03-25 11:44:57,RC Car,Toys,3,49.99
ORD-12759,CUST-449,2025-12-08 22:55:52,Jeans,Clothing,1,49.99
ORD-12760,CUST-180,2026-01-02 03:31:04,RC Car,Toys,1,49.99
ORD-12761,CUST-789,2025-11-10 00:02:47,Mechanical Keyboard,Electronics,1,89.99
ORD-12762,CUST-118,2026-03-17 00:53:59,Wireless Earbuds,Electronics,1,49.99
ORD-12763,CUST-113,2026-02-22 11:56:29,Jeans,Clothing,2,49.99
ORD-12764,CUST-571,2025-12-30 00:29:57,Yoga Mat,Sports,3,29.99
ORD-12765,CUST-862,2026-04-19 05:39:36,RC Car,Toys,2,49.99
ORD-12766,CUST-410,2026-03-05 01:29:46,RC Car,Toys,3,49.99
ORD-12767,CUST-731,2026-01-21 14:11:20,Planter,Home & Garden,2,24.99
ORD-12768,CUST-806,2026-03-01 10:02:34,Yoga Mat,Sports,3,29.99
ORD-12769,CUST-189,2026-03-22 10:52:01,T-Shirt,Clothing,1,19.99
ORD-12770,CUST-295,2025-12-13 18:18:47,Mechanical Keyboard,Electronics,3,89.99
ORD-12771,CUST-812,2026-01-27 09:42:19,Jacket,Clothing,3,89.99
ORD-12772,CUST-314,2026-04-04 18:12:32,Running Shoes,Sports,2,99.99
ORD-12773,CUST-765,2026-02-24 02:23:51,Sneakers,Clothing,1,79.99
ORD-12774,CUST-741,2026-03-07 03:18:41,Board Game,Toys,1,39.99
ORD-12775,CUST-408,2026-02-20 11:34:21,Tennis Racket,Sports,1,119.99
ORD-12776,CUST-532,2025-12-01 18:38:18,Wireless Earbuds,Electronics,1,49.99
ORD-12777,CUST-256,2026-01-06 08:16:23,Tennis Racket,Sports,5,119.99
ORD-12778,CUST-582,2026-02-22 05:03:04,Wireless Earbuds,Electronics,3,49.99
ORD-12779,CUST-699,2026-01-15 09:19:41,Sneakers,Clothing,1,79.99
ORD-12780,CUST-683,2025-12-04 07:16:38,Yoga Mat,Sports,1,29.99
ORD-12781,CUST-108,2026-04-08 09:26:09,Mechanical Keyboard,Electronics,2,89.99
ORD-12782,CUST-830,2026-04-21 08:40:53,Dumbbells,Sports,5,59.99
ORD-12783,CUST-607,2026-04-03 08:49:43,Puzzle,Toys,1,19.99
ORD-12784,CUST-667,2026-04-09 09:11:57,Blender,Home & Garden,1,49.99
ORD-12785,CUST-509,2026-01-21 14:33:25,Running Shoes,Sports,1,99.99
ORD-12786,CUST-842,2026-04-19 11:35:55,RC Car,Toys,4,49.99
ORD-12787,CUST-599,2026-01-12 22:33:18,Sneakers,Clothing,2,79.99
ORD-12788,CUST-640,2026-04-18 15:16:52,Wireless Earbuds,Electronics,1,49.99
ORD-12789,CUST-423,2026-04-22 14:17:37,Board Game,Toys,1,39.99
ORD-12790,CUST-763,2026-03-25 22:00:32,Dumbbells,Sports,3,59.99
ORD-12791,CUST-219,2026-04-21 08:34:30,Running Shoes,Sports,2,99.99
ORD-12792,CUST-761,2026-03-09 21:42:36,Planter,Home & Garden,1,24.99
ORD-12793,CUST-546,2026-01-24 18:19:59,Wireless Earbuds,Electronics,1,49.99
ORD-12794,CUST-843,2026-02-21 01:15:47,Jacket,Clothing,1,89.99
ORD-12795,CUST-548,2026-03-12 17:45:07,Sneakers,Clothing,1,79.99
ORD-12796,CUST-701,2025-12-12 17:21:00,Tool Set,Home & Garden,4,129.99
ORD-12797,CUST-832,2026-03-16 01:29:30,Tennis Racket,Sports,1,119.99
ORD-12798,CUST-400,2026-04-21 08:38:58,Yoga Mat,Sports,5,29.99
ORD-12799,CUST-789,2026-01-11 13:04:34,Planter,Home & Garden,2,24.99
ORD-12800,CUST-265,2026-04-03 07:29:59,RC Car,Toys,1,49.99
ORD-12801,CUST-807,2026-04-14 13:45:19,4K Monitor,Electronics,2,299.99
ORD-12802,CUST-232,2026-04-17 22:07:57,Jeans,Clothing,1,49.99
ORD-12803,CUST-720,2026-04-19 10:30:56,Running Shoes,Sports,1,99.99
ORD-12804,CUST-525,2026-03-04 01:03:50,Running Shoes,Sports,1,99.99
ORD-12805,CUST-314,2026-04-21 00:12:08,Board Game,Toys,1,39.99
ORD-12806,CUST-118,2026-03-30 16:55:00,Planter,Home & Garden,3,24.99
ORD-12807,CUST-465,2026-01-05 10:30:03,Jeans,Clothing,1,49.99
ORD-12808,CUST-615,2026-02-26 08:48:07,Smartwatch,Electronics,3,149.99
ORD-12809,CUST-445,2026-03-26 14:53:22,Dumbbells,Sports,1,59.99
ORD-12810,CUST-332,2026-01-22 13:58:40,Mechanical Keyboard,Electronics,1,89.99
ORD-12811,CUST-598,2026-03-18 03:09:32,Coffee Maker,Home & Garden,5,69.99
ORD-12812,CUST-463,2026-03-21 00:35:19,Smartwatch,Electronics,2,149.99
ORD-12813,CUST-670,2026-01-05 16:00:58,Coffee Maker,Home & Garden,3,69.99
ORD-12814,CUST-806,2026-03-09 08:56:08,Action Figure,Toys,2,14.99
ORD-12815,CUST-206,2026-04-01 04:17:08,Smartwatch,Electronics,4,149.99
ORD-12816,CUST-548,2026-03-01 04:49:28,Tennis Racket,Sports,5,119.99
ORD-12817,CUST-873,2025-11-13 20:45:35,Mechanical Keyboard,Electronics,5,89.99
ORD-12818,CUST-725,2025-11-11 04:12:16,RC Car,Toys,2,49.99
ORD-12819,CUST-204,2026-02-09 14:46:55,Board Game,Toys,1,39.99
ORD-12820,CUST-207,2026-04-16 07:01:20,Jeans,Clothing,2,49.99
ORD-12821,CUST-310,2026-01-19 03:19:46,Planter,Home & Garden,1,24.99
ORD-12822,CUST-399,2026-03-17 10:14:48,Tennis Racket,Sports,2,119.99
ORD-12823,CUST-610,2026-01-17 21:17:43,Mechanical Keyboard,Electronics,1,89.99
ORD-12824,CUST-472,2026-02-04 03:37:40,Tool Set,Home & Garden,3,129.99
ORD-12825,CUST-225,2026-04-08 19:45:07,Jacket,Clothing,1,89.99
ORD-12826,CUST-525,2026-03-27 17:37:43,Wireless Earbuds,Electronics,1,49.99
ORD-12827,CUST-585,2025-12-19 15:48:25,Tool Set,Home & Garden,1,129.99
ORD-12828,CUST-275,2026-02-19 22:01:59,4K Monitor,Electronics,1,299.99
ORD-12829,CUST-832,2025-11-24 19:19:05,Dumbbells,Sports,1,59.99
ORD-12830,CUST-780,2026-02-26 21:15:22,Sneakers,Clothing,1,79.99
ORD-12831,CUST-871,2026-03-20 13:32:55,Action Figure,Toys,1,14.99
ORD-12832,CUST-333,2025-12-26 00:37:27,T-Shirt,Clothing,3,19.99
ORD-12833,CUST-523,2026-01-29 19:24:46,Dumbbells,Sports,3,59.99
ORD-12834,CUST-628,2026-02-15 14:18:28,Planter,Home & Garden,4,24.99
ORD-12835,CUST-553,2026-04-15 16:02:26,T-Shirt,Clothing,2,19.99
ORD-12836,CUST-834,2026-04-22 10:54:17,Action Figure,Toys,4,14.99
ORD-12837,CUST-186,2025-12-02 05:00:19,Tool Set,Home & Garden,1,129.99
ORD-12838,CUST-890,2026-03-31 02:05:01,Jeans,Clothing,1,49.99
ORD-12839,CUST-502,2026-02-11 19:22:01,Smartwatch,Electronics,2,149.99
ORD-12840,CUST-756,2026-02-14 19:49:35,T-Shirt,Clothing,4,19.99
ORD-12841,CUST-159,2026-03-30 09:21:02,Action Figure,Toys,5,14.99
ORD-12842,CUST-529,2026-04-15 13:33:06,Yoga Mat,Sports,3,29.99
ORD-12843,CUST-817,2026-04-18 14:10:15,Board Game,Toys,3,39.99
ORD-12844,CUST-838,2026-03-10 19:20:29,Tool Set,Home & Garden,4,129.99
ORD-12845,CUST-108,2026-02-09 15:06:50,Coffee Maker,Home & Garden,4,69.99
ORD-12846,CUST-725,2026-04-02 19:14:15,T-Shirt,Clothing,2,19.99
ORD-12847,CUST-556,2026-01-23 05:49:12,Jacket,Clothing,3,89.99
ORD-12848,CUST-739,2026-03-09 06:01:42,RC Car,Toys,2,49.99
ORD-12849,CUST-814,2026-02-09 20:22:33,Planter,Home & Garden,3,24.99
ORD-12850,CUST-764,2026-03-19 22:06:52,Yoga Mat,Sports,2,29.99
ORD-12851,CUST-408,2026-01-21 07:36:56,4K Monitor,Electronics,1,299.99
ORD-12852,CUST-442,2026-01-11 20:25:12,Yoga Mat,Sports,2,29.99
ORD-12853,CUST-857,2026-04-15 13:07:46,T-Shirt,Clothing,1,19.99
ORD-12854,CUST-653,2025-12-21 11:52:03,Blender,Home & Garden,1,49.99
ORD-12855,CUST-623,2026-03-02 02:20:44,Board Game,Toys,1,39.99
ORD-12856,CUST-448,2026-01-17 15:40:53,Jeans,Clothing,1,49.99
ORD-12857,CUST-652,2025-11-29 13:51:49,Puzzle,Toys,1,19.99
ORD-12858,CUST-892,2025-11-28 05:22:30,Blender,Home & Garden,2,49.99
ORD-12859,CUST-617,2026-01-08 09:49:44,Mechanical Keyboard,Electronics,2,89.99
ORD-12860,CUST-481,2026-04-10 15:26:24,Coffee Maker,Home & Garden,2,69.99
ORD-12861,CUST-462,2026-01-28 17:31:25,Mechanical Keyboard,Electronics,1,89.99
ORD-12862,CUST-766,2026-04-18 13:07:52,Mechanical Keyboard,Electronics,1,89.99
ORD-12863,CUST-686,2026-03-11 08:06:37,Wireless Earbuds,Electronics,1,49.99
ORD-12864,CUST-341,2026-02-21 00:00:56,Puzzle,Toys,1,19.99
ORD-12865,CUST-742,2026-03-11 03:45:52,Board Game,Toys,3,39.99
ORD-12866,CUST-339,2026-03-03 10:47:22,Planter,Home & Garden,1,24.99
ORD-12867,CUST-782,2026-03-30 20:33:14,Puzzle,Toys,2,19.99
ORD-12868,CUST-831,2026-01-28 17:35:38,Yoga Mat,Sports,1,29.99
ORD-12869,CUST-353,2026-02-09 00:21:28,Mechanical Keyboard,Electronics,1,89.99
ORD-12870,CUST-696,2026-04-13 06:20:30,Jacket,Clothing,3,89.99
ORD-12871,CUST-469,2026-04-18 04:15:12,Tennis Racket,Sports,1,119.99
ORD-12872,CUST-828,2026-04-13 02:49:53,Dumbbells,Sports,3,59.99
ORD-12873,CUST-183,2026-02-18 15:20:17,4K Monitor,Electronics,1,299.99
ORD-12874,CUST-233,2026-04-02 01:42:46,Running Shoes,Sports,1,99.99
ORD-12875,CUST-179,2026-02-26 07:02:11,Planter,Home & Garden,2,24.99
ORD-12876,CUST-512,2026-03-01 00:40:32,Puzzle,Toys,1,19.99
ORD-12877,CUST-897,2026-01-14 11:56:06,Yoga Mat,Sports,3,29.99
ORD-12878,CUST-698,2026-03-12 10:55:49,Running Shoes,Sports,2,99.99
ORD-12879,CUST-550,2026-01-10 17:17:47,Running Shoes,Sports,2,99.99
ORD-12880,CUST-526,2026-02-05 17:01:33,Jeans,Clothing,1,49.99
ORD-12881,CUST-230,2026-04-09 12:06:33,Running Shoes,Sports,2,99.99
ORD-12882,CUST-232,2026-01-14 23:20:23,Action Figure,Toys,3,14.99
ORD-12883,CUST-220,2025-12-12 01:52:50,Jacket,Clothing,1,89.99
ORD-12884,CUST-133,2025-12-11 08:19:55,Jeans,Clothing,4,49.99
ORD-12885,CUST-478,2026-04-17 15:38:29,Mechanical Keyboard,Electronics,2,89.99
ORD-12886,CUST-518,2026-03-02 05:16:01,Mechanical Keyboard,Electronics,1,89.99
ORD-12887,CUST-685,2026-02-17 05:39:51,Blender,Home & Garden,1,49.99
ORD-12888,CUST-256,2026-04-05 03:36:23,Mechanical Keyboard,Electronics,1,89.99
ORD-12889,CUST-483,2026-04-07 14:59:39,Blender,Home & Garden,1,49.99
ORD-12890,CUST-128,2026-02-05 19:22:27,T-Shirt,Clothing,1,19.99
ORD-12891,CUST-703,2026-03-23 23:21:21,Dumbbells,Sports,1,59.99
ORD-12892,CUST-412,2026-04-01 03:02:45,Blender,Home & Garden,1,49.99
ORD-12893,CUST-857,2026-03-19 16:49:53,Running Shoes,Sports,1,99.99
ORD-12894,CUST-660,2026-01-03 03:29:58,Planter,Home & Garden,1,24.99
ORD-12895,CUST-145,2026-04-11 12:31:37,Dumbbells,Sports,1,59.99
ORD-12896,CUST-417,2026-03-06 05:22:28,Puzzle,Toys,1,19.99
ORD-12897,CUST-445,2026-01-28 17:29:52,Yoga Mat,Sports,1,29.99
ORD-12898,CUST-837,2026-02-19 10:32:59,RC Car,Toys,1,49.99
ORD-12899,CUST-241,2025-11-28 22:51:19,Action Figure,Toys,2,14.99
ORD-12900,CUST-879,2025-12-28 10:15:51,Tennis Racket,Sports,2,119.99
ORD-12901,CUST-252,2026-03-31 13:18:19,Tool Set,Home & Garden,1,129.99
ORD-12902,CUST-739,2025-10-25 16:14:02,RC Car,Toys,1,49.99
ORD-12903,CUST-338,2026-02-18 05:42:32,Yoga Mat,Sports,1,29.99
ORD-12904,CUST-146,2026-03-04 04:12:17,Tennis Racket,Sports,2,119.99
ORD-12905,CUST-761,2025-12-06 03:15:20,4K Monitor,Electronics,3,299.99
ORD-12906,CUST-824,2026-04-20 14:57:02,Wireless Earbuds,Electronics,1,49.99
